	title	authors	average_rating	isbn	isbn13	language_code	  num_pages	ratings_count	publication_date	publisher
7945	The Killing of Monday Brown	Sandra West Prowell	3.45	0553569694	9780553569698.0	eng	320.0	92.0	7/1/1996	Bantam
7946	Un nuevo amanecer	Sandra Brown/Delia Mateovich	3.98	1400001048	9781400001040.0	spa	560.0	3.0	1/22/2002	Plaza y Janes
7947	Fanta C (Loveswept   #217)	Sandra Brown	3.62	0553218360	9780553218367.0	eng	192.0	12.0	10/1/1987	Loveswept
7950	Yesterday  I Cried	Iyanla Vanzant	4.23	0684867486	9780684867489.0	en-US	304.0	2311.0	3/2/2000	Atria Books
7951	The Communist Manifesto	Karl Marx/Friedrich Engels/Gareth Stedman Jones	3.55	0140447571	9780140447576.0	eng	288.0	75488.0	6/27/2002	Penguin Classics
7952	The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others	Bob Blaisdell/Karl Marx/Jean-Paul Marat/Tom Paine/Mao Zedong/Mahatma Gandhi	3.85	0486424650	9780486424651.0	eng	284.0	311.0	1/15/2003	Dover Publications
7953	The Communist Manifesto with Related Documents	Karl Marx/Friedrich Engels/John E. Toews	3.55	0312157118	9780312157111.0	en-US	184.0	97.0	2/28/1999	Bedford/St. Martin's
7954	The Communist Manifesto	Karl Marx/Friedrich Engels/Phil Gasper	3.55	1931859256	9781931859257.0	eng	221.0	138.0	10/1/2005	Haymarket Books
7955	The Communist Manifesto	Karl Marx/Friedrich Engels	3.55	1599869950	9781599869957.0	en-US	88.0	138.0	12/26/2005	Filiquarian Publishing  LLC.
7956	The Communist Manifesto and Other Writings	Karl Marx/Friedrich Engels/Martin Puchner	3.65	1593083750	9781593083755.0	eng	224.0	26.0	10/1/2005	Barnes  Noble Classics
7957	The Communist Manifesto	Karl Marx/Friedrich Engels/Samuel Moore	3.55	0717802418	9780717802418.0	eng	48.0	733.0	6/1/1948	International Publishers (NYC)
7958	The Communist Manifesto (Great Ideas)	Karl Marx/Gareth Stedman Jones/Friedrich Engels	3.55	014303751X	9780143037514.0	en-US	128.0	251.0	5/30/2006	Penguin
7959	Paula Spencer	Roddy Doyle	3.78	0670038164	9780670038169.0	en-US	281.0	1956.0	1/1/2007	Viking Books
7960	Paddy Clarke Ha Ha Ha	Roddy Doyle	3.76	2264022442	9782264022448.0	eng	307.0	17042.0	6/4/1998	Editions 10/18
7961	Introducing Sartre (Introducing... S.)	Philip Thody/Howard Read	3.58	1840466723	9781840466720.0	eng	176.0	53.0	4/24/2002	Icon Books
7962	Colonialism and Neocolonialism	Jean-Paul Sartre/Azzedine Haddour	3.79	041537846X	9780415378468.0	eng	252.0	137.0	3/29/2006	Routledge Classics
7964	Jean-Paul Sartre: (The Giants of Philosophy)	John  Compton/Charlton Heston	3.86	0786169427	9780786169429.0	eng	3.0	57.0	4/1/2006	Knowledge Products
7965	Observations on the Feeling of the Beautiful and Sublime	Immanuel Kant/John T. Goldthwait	3.64	0520240782	9780520240780.0	eng	124.0	435.0	1/15/2004	University of California Press
7966	A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful	Edmund Burke/Adam Phillips	3.76	0192835807	9780192835802.0	eng	208.0	1239.0	11/19/1998	Oxford University Press
7967	American Sublime: Poems	Elizabeth Alexander	3.8	1555974325	9781555974329.0	eng	96.0	196.0	10/1/2005	Graywolf Press
7968	Beauty and the Contemporary Sublime	Jeremy Gilbert-Rolfe	3.56	1581150377	9781581150377.0	eng	180.0	39.0	12/1/1999	Allworth
7969	Cigarettes Are Sublime	Richard Klein	3.81	0822316412	9780822316411.0	en-US	232.0	138.0	1/20/1995	Duke University Press Books
7971	Why Orwell Matters	Christopher Hitchens	3.93	0465030505	9780465030507.0	eng	211.0	2852.0	9/11/2003	Basic Books
7972	Shooting an Elephant	George Orwell	4.12	0141187395	9780141187396.0	eng	368.0	7029.0	6/5/2003	Penguin
7973	Ape and Essence	Aldous Huxley	3.76	0929587782	9780929587783.0	eng	222.0	3733.0	8/25/1992	Ivan R. Dee Publisher
7974	Complete Essays 1  1920-25	Aldous Huxley/Robert S. Baker/James Sexton	4.33	1566633222	9781566633222.0	en-GB	480.0	16.0	10/30/2000	Ivan R. Dee  Publisher
7975	The Mottled Lizard	Elspeth Huxley	4.01	014005958X	9780140059588.0	eng	334.0	311.0	3/25/1986	Penguin Books
7976	Complete Essays 4  1936-38	Aldous Huxley/Robert S. Baker/James Sexton	4.29	156663394X	9781566633949.0	en-US	416.0	7.0	11/5/2001	Ivan R. Dee
7977	Plato in 90 Minutes	Paul Strathern	3.23	1566631270	9781566631273.0	eng	89.0	515.0	9/1/1996	Ivan R. Dee Publisher
7978	The Atlantis Dialogue	Plato/Aaron Shepard/Benjamin Jowett	3.77	0938497154	9780938497158.0	en-GB	46.0	34.0	1/1/2001	Shepard Publications
7979	Cancer Ward	Aleksandr Solzhenitsyn/Nicholas Bethell/David Burg	4.21	0679601635	9780679601630.0	eng	536.0	79.0	6/13/1995	Modern Library
7980	Despair	Vladimir Nabokov	3.92	014118454X	9780141184548.0	eng	163.0	197.0	11/30/2000	Penguin Classics
7981	Cliffs of Despair: A Journey to Suicide's Edge	Tom Hunt	3.73	0375507159	9780375507151.0	en-US	256.0	70.0	12/18/2007	Random House
7982	Inconceivable: A Woman's Triumph Over Despair and Statistics	Julia Indichova/Christiane Northrup	3.83	0767908201	9780767908207.0	eng	224.0	170.0	10/9/2001	Harmony
7983	Diary of a Man in Despair	Friedrich Reck-Malleczewen/Paul Rubens/Richard J. Evans	4.24	1590175867	9781590175866.0	eng	264.0	34.0	2/12/2013	New York Review of Books
7984	Winston S. Churchill  Volume VIII: 'Never Despair ' 1945-1965	Martin  Gilbert	4.25	0395419182	9780395419182.0	eng	1438.0	19.0	9/1/1988	Houghton Mifflin
7985	Pnin	Vladimir Nabokov/David Lodge	3.9	1400041988	9781400041985.0	eng	143.0	13925.0	4/6/2004	Everyman's Library
7986	The Hunchback of Notre-Dame	Victor Hugo/Walter J. Cobb	4.0	0451527887	9780451527882.0	eng	510.0	140529.0	4/10/2001	Signet Classics
7987	The Hunchback of Notre-Dame	Victor Hugo/Catherine Liu/Elizabeth McCracken	4.0	034547242X	9780345472427.0	en-US	534.0	140.0	11/2/2004	Modern Library
7988	The Art of the Hunchback of Notre Dame	Stephen Rebello/Walt Disney Company	4.44	078686334X	9780786863341.0	eng	192.0	7.0	11/21/1997	Disney Editions
7989	Art and Culture: Critical Essays	Clement Greenberg/Janice Horne	3.9	0807066818	9780807066812.0	eng	288.0	472.0	6/1/1971	Beacon Press
7990	Readings for Meditation and Reflection	C.S. Lewis/Walter Hooper	4.32	0060652853	9780060652852.0	eng	176.0	272.0	1/5/1996	HarperOne
7991	C.S. Lewis and the Catholic Church	Joseph Pearce	3.88	0898709792	9780898709797.0	eng	175.0	165.0	3/17/2004	Ignatius Press
7992	The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931	C.S. Lewis/Walter Hooper	4.36	0060727632	9780060727635.0	eng	1072.0	121.0	6/29/2004	HarperOne
7993	Letters to Children	C.S. Lewis/Lyle Wesley Dorsett/Marjorie Lamp Mead/Douglas Gresham	4.19	0805420436	9780805420432.0	eng	128.0	1634.0	3/31/1999	B&H Publishing Group
7994	Cartas del diablo a su sobrino	C.S. Lewis/Miguel Marias	4.22	006114004X	9780061140044.0	spa	144.0	409.0	3/14/2006	HarperOne
7995	The Four Loves	C.S. Lewis	4.14	0006280897	9780006280897.0	en-US	170.0	34681.0	6/5/2002	HarperCollins Publishers Ltd
7996	What Christians Believe	C.S. Lewis	4.24	0060761539	9780060761530.0	en-US	98.0	566.0	2/22/2005	HarperOne
7997	C. S. Lewis: Life  Works  and Legacy	Bruce L. Edwards/Diana Pavlac Glyer	4.43	0275991164	9780275991166.0	eng	1416.0	6.0	4/30/2007	Praeger
7998	Mere Christianity: Abolition of Man (Bonus Feature)	C.S. Lewis/Geoffrey Howard/Robert Whitefield/Robert Whitfield	4.32	0786174366	9780786174362.0	eng	6.0	43.0	5/1/2006	Blackstone Audiobooks
7999	The Art of Listening	Erich Fromm/Rainer Funk	4.12	0826411320	9780826411327.0	en-US	204.0	290.0	9/1/1998	Bloomsbury Academic
8000	Beyond the Chains of Illusion: My Encounter with Marx and Freud	Erich Fromm/Rainer Funk	4.07	082641897X	9780826418975.0	eng	152.0	285.0	12/17/2006	Bloomsbury / Continuum
8001	The Art of Loving by Erich Fromm: A True Story of a Japanese Woman	Lala Okamoto	1.67	4990327500	9784990327507.0	eng	227.0	3.0	10/31/2006	Intercultural Publishing
8002	Marx's Concept of Man	Erich Fromm/T.B. Bottomore	4.02	0826477917	9780826477910.0	en-US	224.0	556.0	12/9/2004	Bloomsbury Academic
8004	Meditations	Marcus Aurelius/Martin Hammond/Albert Wittstock/Diskin Clay	4.23	0140449337	9780140449334.0	eng	303.0	76332.0	4/27/2006	Penguin Books
8005	Gulliver's Travels	Jonathan Swift/YKids	3.57	9810549415	9789810549411.0	en-US	148.0	7.0	7/1/2007	YoungJin Singapore Pte. Ltd.
8006	The Sleepwalkers: A History of Man's Changing Vision of the Universe	Arthur Koestler/Herbert Butterfield	4.25	0140192468	9780140192469.0	en-US	624.0	713.0	6/5/1990	Arkana/Penguin
8007	Darkness at Noon	Arthur Koestler/Daphne Hardy	4.04	1416540261	9781416540267.0	eng	273.0	1307.0	10/17/2006	Scribner
8008	The Thirteenth Tribe	Arthur Koestler	3.93	0330250698	9780330250696.0	eng	224.0	9.0	9/9/1977	Picador
8009	The Act of Creation	Arthur Koestler	4.26	0140191917	9780140191912.0	en-US	752.0	365.0	12/7/1990	Arkana/Penguin
8010	The Ghost in the Machine	Arthur Koestler	4.0	0140191925	9780140191929.0	eng	400.0	472.0	12/7/1990	Arkana
8011	The Case of the Midwife Toad	Arthur Koestler	3.79	0394718232	9780394718231.0	en-GB	187.0	166.0	4/12/1973	Vintage
8012	The Invisible Writing	Arthur Koestler	4.31	0099490684	9780099490685.0	eng	544.0	115.0	9/1/2005	Vintage Classics
8013	Up in the Air	Walter Kirn	2.86	0385722370	9780385722377.0	eng	320.0	3504.0	9/24/2002	Anchor
8014	Thumbsucker	Walter Kirn	3.44	0385497091	9780385497091.0	eng	300.0	1203.0	10/19/1999	Broadway Books
8015	Crazy Lady!	Jane Leslie Conly	3.64	0064405710	9780064405713.0	eng	192.0	1510.0	1/19/1995	HarperCollins
8016	Be the Person You Want to Find: Relationship and Self-Discovery	Cheri Huber/June Shiver	4.25	0963625527	9780963625526.0	eng	228.0	278.0	9/1/1997	Keep It Simple Books
8017	Making a Change for Good: A Guide to Compassionate Self-Discipline	Cheri Huber	3.93	1590302087	9781590302088.0	eng	128.0	304.0	3/13/2007	Shambhala
8018	The Total Library: Non-Fiction 1922-1986	Jorge Luis Borges/Suzanne Jill Levine/Esther Allen	4.52	0141183020	9780141183022.0	eng	560.0	164.0	1/18/2001	Penguin Books Ltd
8019	Ficciones	Jorge Luis Borges/John Sturrock/Anthony Kerringan	4.45	0679422994	9780679422990.0	eng	192.0	424.0	5/25/1993	Everyman's Library
8020	Montaigne: Essays	Michel de Montaigne/J.M. Cohen	4.16	014017897X	9780140178975.0	eng	416.0	1214.0	7/1/1993	Penguin Books
8021	The Complete Works	Michel de Montaigne/Donald M. Frame	4.44	1400040213	9781400040216.0	eng	1392.0	166.0	4/29/2003	Everyman's Library
8022	The Complete Essays	Michel de Montaigne/M.A. Screech	4.24	0140446044	9780140446043.0	eng	1344.0	10657.0	2/25/1993	Penguin Classics
8023	On Friendship	Michel de Montaigne/M.A. Screech	3.73	0143036297	9780143036296.0	eng	128.0	50.0	9/6/2005	Penguin Books
8024	To America with Love: Letters from the Underground	Abbie Hoffman/Anita Hoffman	3.96	1888996285	9781888996289.0	eng	224.0	69.0	9/1/2000	Red Hen Pr
8025	The Stories (So Far)	Deborah Eisenberg	4.0	0374524920	9780374524920.0	eng	496.0	209.0	3/13/1997	Farrar  Straus and Giroux
8026	Hellsing  Vol. 03 (Hellsing  #3)	Kohta Hirano	4.37	1593072023	9781593072025.0	en-US	164.0	4831.0	6/15/2004	Dark Horse Manga
8027	Hellsing  Vol. 04 (Hellsing  #4)	Kohta Hirano	4.28	1593072597	9781593072599.0	eng	208.0	2596.0	9/21/2004	Dark Horse Manga
8029	Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market	Eric Schlosser	3.78	0618446702	9780618446704.0	eng	352.0	5330.0	4/1/2004	Mariner Books
8030	Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises	Andrew Heintzman/Evan Solomon/Eric Schlosser	3.48	0887847447	9780887847448.0	eng	336.0	2.0	9/20/2006	House of Anansi Press
8031	Chew on This: Everything You Don't Want to Know About Fast Food	Eric Schlosser/Charles   Wilson	3.76	0618710310	9780618710317.0	eng	259.0	3745.0	5/10/2006	Houghton Mifflin
8032	Shaken (Left Behind: The Kids  #23-25)	Jerry B. Jenkins/Tim LaHaye/Chris Fabry	4.32	1414302681	9781414302683.0	eng	384.0	217.0	2/1/2005	Tyndale House Publishers
8033	The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3)	Tim LaHaye/Jerry B. Jenkins	4.15	1414305818	9781414305813.0	en-GB	351.0	2855.0	2/1/2007	Tyndale House Publishers
8034	Kingdom Come: The Final Victory (Left Behind  #13)	Tim LaHaye/Jerry B. Jenkins	3.98	0842360611	9780842360616.0	eng	356.0	4148.0	4/3/2007	Tyndale House Publishers
8035	John's Story: The Last Eyewitness (The Jesus Chronicles  #1)	Tim LaHaye/Jerry B. Jenkins	3.94	0399153896	9780399153891.0	eng	310.0	1144.0	12/1/2006	Putnam Adult
8036	Silenced: The Wrath of God Descends (Underground Zealot  #2)	Jerry B. Jenkins	4.24	0842384111	9780842384117.0	eng	368.0	1532.0	3/1/2005	Tyndale House Publishers
8037	Restless Till We Rest in You: 60 Reflections from the Writings of St. Augustine (Saints Speak Today)	Augustine of Hippo	4.67	1569550344	9781569550342.0	eng	158.0	6.0	12/31/1998	Servant Publications
8038	A Woman in Berlin: Eight Weeks in the Conquered City: A Diary	Anonymous/Philip Boehm/Hans Magnus Enzensberger	4.33	0312426119	9780312426118.0	eng	261.0	6232.0	7/11/2006	Picador
8039	The Woman Warrior	Maxine Hong Kingston	3.73	0679721886	9780679721888.0	eng	204.0	21189.0	4/23/1989	Vintage Books USA
8040	A Woman in Jerusalem	A.B. Yehoshua/Hillel Halkin	3.43	0151012261	9780151012268.0	en-US	256.0	851.0	8/14/2006	Houghton Mifflin Harcourt
8041	The Kept Woman	Susan Donovan	3.81	0312939507	9780312939502.0	eng	384.0	4037.0	6/27/2006	St. Martin's Paperbacks
8042	My Woman His Wife	Anna J.	4.38	0975306626	9780975306628.0	en-US	260.0	971.0	9/1/2006	Urban Books
8043	Woman Hollering Creek and Other Stories	Sandra Cisneros	4.04	0679738568	9780679738565.0	eng	192.0	8107.0	3/3/1992	Vintage
8044	The Bean Trees (Greer Family  #1)	Barbara Kingsolver	3.97	0812474945	9780812474947.0	eng	232.0	120383.0	3/1/1989	Perfection Learning
8045	The Crazyladies of Pearl Street	Trevanian	3.77	1400080371	9781400080373.0	eng	384.0	1063.0	6/6/2006	Broadway Books
8046	The Summer of Katya	Trevanian	3.99	1400098041	9781400098040.0	eng	288.0	2257.0	6/28/2005	Broadway Books
8047	The Main	Trevanian	3.86	1400098238	9781400098231.0	eng	352.0	920.0	7/26/2005	Broadway Books
8048	The Eiger Sanction (Jonathan Hemlock  #1)	Trevanian	4.06	1400098025	9781400098026.0	eng	336.0	10385.0	5/10/2005	Broadway Books
8049	Time to Learn: How to Create High Schools That Serve All Students	George H. Wood/Theodore R. Sizer	3.5	0325008086	9780325008080.0	en-US	216.0	8.0	8/1/2005	Heinemann Educational Books
8050	Scoop (Occupational Hazards  #1)	Rene Gutteridge	3.61	1400071577	9781400071579.0	eng	352.0	460.0	10/10/2006	WaterBrook
8051	Brideshead Revisited	Evelyn Waugh	4.0	0316926345	9780316926348.0	eng	351.0	79045.0	1/30/1982	Back Bay Books
8052	Black Mischief	Evelyn Waugh	3.76	0316917338	9780316917339.0	eng	304.0	2421.0	8/30/2002	Back Bay Books
8053	The Complete Stories of Evelyn Waugh	Evelyn Waugh	3.99	0316926604	9780316926607.0	eng	640.0	765.0	9/20/2000	Back Bay Books
8054	Helena	Evelyn Waugh/George Weigel/Amy Welborn	3.6	082942122X	9780829421224.0	eng	264.0	772.0	3/1/2005	Loyola Classics
8055	Choo Choo (Carry Along Book & Cassette Favorites)	Virginia Lee Burton	3.91	0395511682	9780395511688.0	eng	48.0	0.0	4/24/1989	Houghton Mifflin
8056	The Rise of Christianity	Rodney Stark	4.04	0060677015	9780060677015.0	eng	272.0	1363.0	5/9/1997	HarperOne
8057	The Rise of Christianity : A Sociologist Reconsiders History	Rodney Stark	4.04	0691027498	9780691027494.0	en-US	246.0	44.0	6/2/1996	Princeton University Press
8058	Grand Theft Auto: San Andreas Official Strategy Guide	Rick Barba	4.04	0744004292	9780744004298.0	eng	272.0	73.0	10/25/2004	BradyGames
8059	Rounding the Mark (Inspector Montalbano  #7)	Andrea Camilleri/Stephen Sartarelli	4.07	014303748X	9780143037484.0	eng	272.0	2598.0	7/25/2006	Penguin Books
8060	Excursion to Tindari (Inspector Montalbano #5)	Andrea Camilleri/Stephen Sartarelli	4.03	014303460X	9780143034605.0	eng	304.0	3393.0	2/1/2005	Penguin Books
8061	Voice of the Violin (Inspector Montalbano  #4)	Andrea Camilleri/Stephen Sartarelli	4.03	0142004456	9780142004456.0	eng	249.0	3907.0	6/29/2004	Penguin
8062	Andreas Gursky	Andreas Gursky/Peter Galassi	4.22	0870700162	9780870700163.0	eng	196.0	70.0	7/2/2002	Museum of Modern Art
8063	Moon of the Spider (Diablo  #4)	Richard A. Knaak	3.95	0743471326	9780743471329.0	en-US	336.0	749.0	1/1/2006	Pocket Star
8064	The Black Road (Diablo #2)	Mel Odom	3.67	0743426916	9780743426916.0	eng	360.0	1224.0	4/2/2002	Star Trek
8065	Legacy of Blood (Diablo  #1)	Richard A. Knaak	3.77	067104155X	9780671041557.0	eng	355.0	2120.0	5/1/2001	Pocket Books
8066	The Kingdom of Shadow (Diablo  #3)	Richard A. Knaak	3.93	0743426924	9780743426923.0	eng	339.0	1181.0	8/1/2002	Pocket Books/Star Trek
8067	Scales of the Serpent (Diablo: The Sin War  #2)	Richard A. Knaak	3.86	0743471237	9780743471237.0	eng	327.0	866.0	3/27/2007	Pocket Star
8068	El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil	Stephen Desberg/Enrico Marini	3.84	1594970009	9781594970009.0	spa	56.0	20.0	10/1/2004	Public Square Books
8069	Diablo II Ultimate Strategy Guide	Bart G. Farkas	3.81	0744001056	9780744001051.0	en-GB	288.0	31.0	10/31/2001	Vivendi
8071	El diablo de la botella	Robert Louis Stevenson/Diana Castellanos/Eleonora Garcia Larralde	3.74	9580408556	9789580408550.0	spa	77.0	34.0	7/15/2018	Grupo Editorial Norma  S.A.
8072	Diabolo: Volume 1	Kei Kusunoki/Kaoru Ohashi	3.46	1595322329	9781595322326.0	en-US	199.0	207.0	11/1/2004	TokyoPop
8073	Japan (Lonely Planet Guide)	Chris Rowthorn/Ray Bartlett/Justin Ellis	4.05	1740599241	9781740599245.0	eng	812.0	736.0	10/1/2005	Lonely Planet
8074	Pink Box: Inside Japan's Sex Clubs	Joan Sinclair/James Farrer	4.11	0810992590	9780810992597.0	eng	192.0	260.0	10/1/2006	Harry N. Abrams
8075	Japan at War:  An Oral History	Haruko Taya Cook/Theodore F. Cook	4.34	1565840399	9781565840393.0	eng	493.0	718.0	10/1/1993	New Press (NY)
8076	Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences	Kitty Burns Florey	3.59	1933633107	9781933633107.0	eng	154.0	705.0	10/1/2006	Melville House Publishing
8077	A Three Dog Life	Abigail Thomas	3.74	0151012113	9780151012114.0	en-US	182.0	191.0	9/5/2006	Houghton Mifflin Harcourt
8078	For the Love of a Dog: Understanding Emotion in You and Your Best Friend	Patricia B. McConnell	4.33	0345477146	9780345477149.0	en-US	382.0	2132.0	8/29/2006	Ballantine Books
8079	Malcolm X Speaks: Selected Speeches and Statements	Malcolm X/George Breitman	4.46	0802132138	9780802132130.0	en-US	240.0	5018.0	1/11/1994	Grove Weidenfeld
8080	Martin and Malcolm and America: A Dream or a Nightmare?	James H. Cone	4.37	0883448246	9780883448243.0	en-US	358.0	1311.0	9/1/1992	Orbis Books
8081	Under the Volcano	Malcolm Lowry	3.79	0060955228	9780060955229.0	eng	397.0	17894.0	4/26/2000	Harper Perennial
8082	The New Knighthood: A History of the Order of the Temple	Malcolm Barber	3.84	0521558727	9780521558723.0	eng	441.0	126.0	9/29/1995	Cambridge University Press
8083	Malcolm X: A Graphic Biography	Andrew Helfer/Randy DuBurke	3.66	0809095041	9780809095049.0	eng	112.0	601.0	11/14/2006	Hill and Wang
8084	Who Are You?: 101 Ways of Seeing Yourself	Malcolm Godwin	3.48	0140196099	9780140196092.0	eng	224.0	263.0	1/1/2000	Penguin Books
8085	Bosnia: A Short History	Noel Malcolm	4.07	0330412442	9780330412445.0	eng	384.0	38.0	8/1/2002	Pan MacMillan
8086	The Other Boleyn Girl	Philippa Gregory	4.06	0743269837	9780743269834.0	eng	664.0	3111.0	11/9/2004	Atria Books
8087	The Last Boleyn	Karen Harper	4.05	0307237907	9780307237903.0	eng	592.0	9097.0	2/28/2006	Broadway Books
8088	The Rise and Fall of Anne Boleyn	Retha M. Warnicke	3.96	0521406773	9780521406772.0	eng	338.0	1336.0	7/26/1991	Cambridge University Press
8089	The Secret Diary of Anne Boleyn	Robin Maxwell	3.8	0684849690	9780684849690.0	eng	281.0	5221.0	5/28/1998	Atria Books
8090	The Other Boleyn Girl	Philippa Gregory	4.06	0739427113	9780739427118.0	eng	664.0	1165.0	4/21/2001	Scribner
8091	Lila: An Inquiry Into Morals (Phaedrus  #2)	Robert M. Pirsig	3.78	0553299611	9780553299618.0	eng	480.0	5317.0	11/1/1992	Bantam
8092	Lila's Child: An Inquiry into Quality	Robert M. Pirsig/Dan Glover	3.58	1403356203	9781403356208.0	en-GB	600.0	54.0	1/14/2003	1st Book Library
8093	Swapping Lives	Jane Green	3.58	0670034800	9780670034802.0	eng	410.0	24513.0	6/13/2006	Viking Adult
8094	Babyville	Jane Green	3.62	0767912241	9780767912242.0	en-US	464.0	30815.0	3/23/2004	Broadway Books
8095	To Have and to Hold	Jane Green	3.63	0767912276	9780767912273.0	eng	352.0	22864.0	3/1/2005	Broadway Books
8096	Mr. Maybe	Jane Green	3.45	0767905202	9780767905206.0	eng	368.0	87217.0	6/11/2002	Broadway Books
8097	Straight Talking	Jane Green	3.64	0141011513	9780141011516.0	en-GB	304.0	234.0	9/5/2002	Penguin
8098	Spellbound	Jane Green	3.63	0140295941	9780140295948.0	en-US	439.0	271.0	12/4/2003	Penguin Books Ltd
8099	Babyville	Jane Green	3.62	0767912233	9780767912235.0	en-US	438.0	153.0	5/27/2003	Broadway Books
8100	This Christmas	Jane Green/Jennifer Coburn/Liz Ireland	3.19	0821778064	9780821778067.0	eng	480.0	1153.0	10/1/2009	Zebra
8101	Bookends	Jane Green	3.72	0767907809	9780767907804.0	eng	358.0	226.0	6/11/2002	Broadway Books
